location_id,neighbourhood_group,neighbourhood,latitude,longitude
9169,Manhattan,Civic Center,40.71674,-74.00334
9171,Manhattan,Washington Heights,40.83621,-73.94646
9175,Bronx,Kingsbridge,40.87183,-73.90371
9177,Brooklyn,Bedford-Stuyvesant,40.68115,-73.95074
9179,Manhattan,East Village,40.72382,-73.98171
9182,Brooklyn,Gowanus,40.66664,-73.99348
9185,Manhattan,Lower East Side,40.72348,-73.99095
9188,Manhattan,Nolita,40.72123,-73.99513
9189,Manhattan,Roosevelt Island,40.76193,-73.94933
9196,Manhattan,Kips Bay,40.7449,-73.97959
9197,Brooklyn,Crown Heights,40.67101,-73.9525
9199,Manhattan,East Village,40.72474,-73.98273
9206,Manhattan,Washington Heights,40.83663,-73.94502
9209,Brooklyn,Williamsburg,40.71643,-73.95431
9214,Brooklyn,Williamsburg,40.70675,-73.93909
9213,Brooklyn,Bushwick,40.70415,-73.92551
9215,Queens,Ridgewood,40.70866,-73.90578
9216,Brooklyn,Bushwick,40.68412,-73.91045
9218,Brooklyn,Sunset Park,40.65702,-73.99874
9219,Brooklyn,Prospect-Lefferts Gardens,40.65683,-73.9609
9222,Manhattan,Washington Heights,40.85471,-73.93021
9223,Manhattan,Washington Heights,40.8347,-73.94413
9226,Queens,East Elmhurst,40.77005,-73.87691
10523,Queens,East Elmhurst,40.77006,-73.87683
13500,Queens,East Elmhurst,40.77026,-73.87561
14576,Queens,East Elmhurst,40.77107,-73.87559
17898,Queens,East Elmhurst,40.77009,-73.87708
9228,Brooklyn,Williamsburg,40.70485,-73.93863
18866,Brooklyn,Williamsburg,40.70547,-73.93747
9229,Manhattan,East Village,40.72393,-73.98271
9230,Brooklyn,Williamsburg,40.71255,-73.95121
9232,Brooklyn,Crown Heights,40.66851,-73.95936
9233,Brooklyn,Bushwick,40.69683,-73.92372
9234,Brooklyn,Bedford-Stuyvesant,40.6937,-73.94501
9237,Brooklyn,Clinton Hill,40.69139,-73.961
9238,Brooklyn,Bushwick,40.69319,-73.92375
9239,Brooklyn,Bedford-Stuyvesant,40.69464,-73.93369
9375,Brooklyn,Bushwick,40.69622,-73.93394
9240,Queens,Astoria,40.75878,-73.92615
14871,Queens,Astoria,40.76088,-73.92233
9243,Manhattan,Harlem,40.80712,-73.95323
9245,Queens,Forest Hills,40.71818,-73.84944
9247,Manhattan,Lower East Side,40.71754,-73.99025
9248,Staten Island,Castleton Corners,40.61363,-74.12152
9250,Manhattan,Upper West Side,40.79355,-73.97122
9251,Brooklyn,Clinton Hill,40.68538,-73.96479
9252,Manhattan,Washington Heights,40.83255,-73.94411
9253,Brooklyn,Williamsburg,40.71827,-73.94258
9255,Brooklyn,Williamsburg,40.7155,-73.95603
9258,Brooklyn,Bushwick,40.70272,-73.93151
9267,Manhattan,Hell's Kitchen,40.75788,-73.99223
9359,Manhattan,Hell's Kitchen,40.75834,-73.99277
9743,Manhattan,Hell's Kitchen,40.75894,-73.9915
19207,Manhattan,Hell's Kitchen,40.75689,-73.99315
9269,Brooklyn,Bedford-Stuyvesant,40.68582,-73.92963
9273,Brooklyn,Park Slope,40.67267,-73.97871
9274,Brooklyn,Crown Heights,40.66898,-73.9514
10540,Brooklyn,Crown Heights,40.6682,-73.94927
9275,Queens,Astoria,40.75871,-73.91112
9276,Brooklyn,Bushwick,40.69765,-73.93334
10012,Brooklyn,Bushwick,40.69845,-73.93495
34242,Brooklyn,Bushwick,40.70024,-73.924
9279,Manhattan,East Village,40.72896,-73.9843
9280,Queens,Ridgewood,40.71005,-73.91956
29917,Queens,Ridgewood,40.70991,-73.91832
9288,Brooklyn,Greenpoint,40.72328,-73.94041
9291,Manhattan,Upper West Side,40.78487,-73.97816
9296,Brooklyn,Williamsburg,40.71279,-73.96037
23901,Brooklyn,Williamsburg,40.71228,-73.9599
9297,Brooklyn,Williamsburg,40.70999,-73.9689
9298,Brooklyn,DUMBO,40.70429,-73.98773
18750,Brooklyn,DUMBO,40.70426,-73.98633
9303,Brooklyn,Greenpoint,40.72283,-73.95232
9306,Brooklyn,Bushwick,40.70093,-73.92375
9308,Manhattan,Upper West Side,40.7972,-73.96922
9309,Brooklyn,Williamsburg,40.71544,-73.95433
9311,Brooklyn,Crown Heights,40.67031,-73.95859
9312,Queens,Fresh Meadows,40.73859,-73.78891
9313,Manhattan,East Village,40.72873,-73.98793
9314,Manhattan,Harlem,40.80492,-73.94486
9316,Brooklyn,Bedford-Stuyvesant,40.68578,-73.94409
11535,Brooklyn,Bedford-Stuyvesant,40.68758,-73.94572
9318,Brooklyn,Bedford-Stuyvesant,40.69588,-73.93384
10439,Brooklyn,Bushwick,40.69542,-73.93258
36953,Brooklyn,Bedford-Stuyvesant,40.69414,-73.93231
9320,Manhattan,Upper East Side,40.76446,-73.95603
9322,Brooklyn,Bushwick,40.68929,-73.90484
9323,Brooklyn,Bushwick,40.70548,-73.91776
9326,Brooklyn,Bedford-Stuyvesant,40.69499,-73.9469
9327,Brooklyn,Fort Hamilton,40.61985,-74.03255
9328,Brooklyn,Fort Hamilton,40.61999,-74.03181
9329,Brooklyn,Bedford-Stuyvesant,40.68956,-73.9589
11123,Brooklyn,Bedford-Stuyvesant,40.68978,-73.95826
9330,Manhattan,Harlem,40.82101,-73.95436
9332,Brooklyn,Williamsburg,40.71965,-73.9428
16026,Brooklyn,Williamsburg,40.71862,-73.94216
9337,Manhattan,East Harlem,40.79831,-73.93961
9344,Brooklyn,Clinton Hill,40.69158,-73.96699
9346,Manhattan,Harlem,40.82028,-73.95381
9347,Manhattan,East Village,40.72877,-73.98175
9354,Manhattan,Chinatown,40.71574,-73.99107
9355,Brooklyn,Bushwick,40.70464,-73.91596
9358,Brooklyn,Bedford-Stuyvesant,40.68538,-73.92447
9364,Brooklyn,Williamsburg,40.71563,-73.95737
9366,Brooklyn,Bedford-Stuyvesant,40.68754,-73.92522
9368,Queens,Astoria,40.77268,-73.92503
9369,Manhattan,Upper West Side,40.79715,-73.96873
9370,Brooklyn,Bedford-Stuyvesant,40.68397,-73.95136
9371,Brooklyn,Bedford-Stuyvesant,40.69649,-73.93645
9373,Brooklyn,Sunset Park,40.65295,-74.00411
9377,Brooklyn,Park Slope,40.6756,-73.97781
9378,Manhattan,Washington Heights,40.84828,-73.94284
9380,Manhattan,Financial District,40.70583,-74.00717
9383,Manhattan,East Village,40.73031,-73.98784
9386,Brooklyn,Bedford-Stuyvesant,40.69197,-73.93193
9390,Queens,East Elmhurst,40.7582,-73.87656
10786,Queens,East Elmhurst,40.75819,-73.87504
9392,Manhattan,Upper East Side,40.77877,-73.94824
9393,Manhattan,Financial District,40.70811,-74.01301
9400,Brooklyn,Williamsburg,40.70995,-73.96722
9401,Queens,Long Island City,40.7631,-73.92936
9402,Brooklyn,Greenpoint,40.72642,-73.94519
10254,Manhattan,East Village,40.73243,-73.98692
9410,Brooklyn,Kensington,40.64028,-73.97396
9411,Brooklyn,Prospect Heights,40.67958,-73.96956
9412,Brooklyn,Bedford-Stuyvesant,40.69381,-73.944
9413,Manhattan,East Village,40.72819,-73.98589
9414,Manhattan,Harlem,40.82416,-73.94623
9415,Brooklyn,Williamsburg,40.70909,-73.9256
9424,Brooklyn,Greenpoint,40.72503,-73.93909
9427,Brooklyn,Bedford-Stuyvesant,40.68555,-73.94873
9430,Brooklyn,Clinton Hill,40.69387,-73.96841
9431,Brooklyn,Crown Heights,40.67047,-73.95372
9432,Manhattan,Hell's Kitchen,40.76146,-73.9896
9433,Queens,Long Island City,40.75508,-73.92918
9434,Queens,Rego Park,40.72644,-73.85477
9435,Brooklyn,Bushwick,40.68992,-73.91408
9437,Brooklyn,Prospect Heights,40.67885,-73.96838
9609,Brooklyn,Prospect Heights,40.68024,-73.96658
9438,Manhattan,Upper West Side,40.78763,-73.97308
9443,Brooklyn,Crown Heights,40.66664,-73.92805
9445,Manhattan,Washington Heights,40.83769,-73.94207
9447,Manhattan,Flatiron District,40.74145,-73.98828
9450,Manhattan,Upper West Side,40.80243,-73.9706
9454,Queens,Long Island City,40.76432,-73.93401
9456,Manhattan,Harlem,40.81024,-73.9525
9457,Manhattan,Hell's Kitchen,40.75979,-73.99402
9464,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94101
9470,Brooklyn,Williamsburg,40.71711,-73.94259
9472,Manhattan,Upper West Side,40.80304,-73.96582
9473,Brooklyn,Williamsburg,40.70794,-73.93976
9475,Brooklyn,Park Slope,40.68006,-73.98053
9477,Brooklyn,Park Slope,40.67618,-73.98122
19262,Brooklyn,Park Slope,40.67633,-73.9793
9479,Brooklyn,Bushwick,40.69508,-73.91053
9480,Manhattan,Harlem,40.82606,-73.94659
10867,Manhattan,Harlem,40.82497,-73.94595
9481,Manhattan,East Village,40.72492,-73.97914
9482,Manhattan,East Village,40.72962,-73.9836
9484,Brooklyn,Bushwick,40.70055,-73.92193
9486,Manhattan,Lower East Side,40.72065,-73.98273
9487,Manhattan,Murray Hill,40.74823,-73.97447
9488,Brooklyn,Bedford-Stuyvesant,40.68725,-73.95472
9490,Brooklyn,Bedford-Stuyvesant,40.68856,-73.9547
9491,Brooklyn,East Flatbush,40.64939,-73.94791
9494,Manhattan,Chelsea,40.74627,-73.99142
9495,Manhattan,East Harlem,40.80023,-73.93822
9497,Manhattan,Harlem,40.82681,-73.9426
9498,Manhattan,Washington Heights,40.83428,-73.94446
9499,Brooklyn,Bedford-Stuyvesant,40.68889,-73.95406
9502,Brooklyn,Sheepshead Bay,40.59244,-73.95633
13277,Manhattan,Civic Center,40.71316,-74.00498
9503,Manhattan,Upper West Side,40.77976,-73.97837
9505,Manhattan,East Village,40.72423,-73.99013
9506,Brooklyn,Sunset Park,40.66196,-73.99177
9508,Brooklyn,East New York,40.65918,-73.89226
9509,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93436
9510,Brooklyn,Williamsburg,40.70767,-73.94821
9511,Manhattan,West Village,40.72911,-74.00338
9512,Brooklyn,Williamsburg,40.70068,-73.94103
9513,Manhattan,SoHo,40.7221,-74.00464
9514,Manhattan,Midtown,40.75277,-73.96686
9515,Manhattan,Harlem,40.81355,-73.94407
9517,Queens,Ditmars Steinway,40.77742,-73.90965
17366,Queens,Ditmars Steinway,40.77697,-73.9082
9520,Manhattan,Lower East Side,40.72309,-73.98926
9521,Manhattan,Hell's Kitchen,40.76171,-73.99478
9523,Brooklyn,Bushwick,40.69927,-73.92133
9524,Brooklyn,Williamsburg,40.71058,-73.9672
9525,Queens,Long Island City,40.75547,-73.92017
9526,Brooklyn,Bedford-Stuyvesant,40.69172,-73.95862
27091,Brooklyn,Bedford-Stuyvesant,40.69169,-73.95893
9527,Manhattan,Lower East Side,40.71508,-73.98973
9530,Brooklyn,Williamsburg,40.7122,-73.9511
9532,Manhattan,Gramercy,40.73448,-73.98056
9535,Manhattan,Lower East Side,40.71934,-73.98424
9539,Brooklyn,Williamsburg,40.71576,-73.94468
9540,Brooklyn,Sunset Park,40.644,-74.01092
9547,Manhattan,Kips Bay,40.73774,-73.97343
9549,Manhattan,Greenwich Village,40.7292,-74.00209
9551,Brooklyn,Williamsburg,40.71376,-73.95293
9553,Queens,Astoria,40.7722,-73.93105
9555,Manhattan,Nolita,40.72411,-73.99563
9558,Brooklyn,Bedford-Stuyvesant,40.68148,-73.93145
13800,Brooklyn,Greenpoint,40.7299,-73.95782
9561,Manhattan,East Village,40.72163,-73.97888
9563,Manhattan,Gramercy,40.73579,-73.98175
9568,Brooklyn,Flatbush,40.64213,-73.95298
9569,Manhattan,Washington Heights,40.83523,-73.9398
9570,Brooklyn,Flatbush,40.64167,-73.95465
24041,Brooklyn,Flatbush,40.64329,-73.9562
9571,Queens,Springfield Gardens,40.67205,-73.75343
9572,Manhattan,Tribeca,40.71928,-74.01125
19454,Manhattan,Tribeca,40.71916,-74.01177
9575,Brooklyn,Bushwick,40.69496,-73.93088
9578,Brooklyn,Bushwick,40.70647,-73.92093
9580,Brooklyn,Flatbush,40.63198,-73.95988
9583,Manhattan,Harlem,40.80649,-73.95565
9584,Queens,Flushing,40.76735,-73.81801
9585,Brooklyn,Williamsburg,40.71723,-73.96285
9586,Manhattan,Washington Heights,40.85619,-73.93117
9591,Brooklyn,Prospect Heights,40.67883,-73.97051
10322,Brooklyn,Prospect Heights,40.6796,-73.96948
10445,Brooklyn,Prospect Heights,40.67811,-73.97126
10576,Brooklyn,Prospect Heights,40.678,-73.97118
13714,Brooklyn,Prospect Heights,40.67833,-73.96904
13718,Brooklyn,Prospect Heights,40.67887,-73.97006
13852,Brooklyn,Prospect Heights,40.67897,-73.9709
14114,Brooklyn,Prospect Heights,40.67824,-73.97106
14202,Brooklyn,Prospect Heights,40.67963,-73.97054
14302,Brooklyn,Prospect Heights,40.67771,-73.96979
18037,Brooklyn,Prospect Heights,40.67824,-73.96966
18725,Brooklyn,Prospect Heights,40.67758,-73.97123
36822,Brooklyn,Prospect Heights,40.67929,-73.97097
9593,Brooklyn,Williamsburg,40.7138,-73.96798
9594,Manhattan,Kips Bay,40.74085,-73.98153
9603,Brooklyn,Bedford-Stuyvesant,40.68618,-73.93273
9605,Manhattan,Hell's Kitchen,40.75538,-73.99751
9612,Manhattan,Gramercy,40.73366,-73.98313
13551,Brooklyn,Williamsburg,40.70635,-73.95175
9614,Manhattan,Nolita,40.72261,-73.99333
9619,Queens,Sunnyside,40.74824,-73.91361
9771,Queens,Long Island City,40.75037,-73.91265
9621,Brooklyn,Park Slope,40.68049,-73.97662
9622,Brooklyn,Williamsburg,40.70891,-73.94161
10115,Brooklyn,Williamsburg,40.70866,-73.94122
9623,Brooklyn,Bushwick,40.70414,-73.92888
9626,Brooklyn,Williamsburg,40.71326,-73.9542
9630,Manhattan,East Village,40.72361,-73.98395
9632,Brooklyn,Carroll Gardens,40.67541,-73.99812
9636,Manhattan,Chelsea,40.74582,-73.99472
9638,Manhattan,Upper East Side,40.78235,-73.95058
9640,Brooklyn,Bedford-Stuyvesant,40.69127,-73.93983
9643,Queens,Astoria,40.7573,-73.92773
9650,Manhattan,Upper East Side,40.77673,-73.95078
9653,Brooklyn,Crown Heights,40.67804,-73.95411
9654,Brooklyn,Crown Heights,40.67628,-73.95422
9655,Brooklyn,Bushwick,40.68949,-73.91191
9657,Manhattan,Battery Park City,40.71011,-74.01457
9659,Manhattan,NoHo,40.7256,-73.99555
9661,Brooklyn,Borough Park,40.64305,-73.99959
10143,Brooklyn,Borough Park,40.64362,-74.00046
9664,Brooklyn,Bushwick,40.70512,-73.92187
9665,Bronx,Hunts Point,40.81335,-73.8873
9667,Bronx,Hunts Point,40.81395,-73.88675
9904,Bronx,Hunts Point,40.81229,-73.88887
9989,Bronx,Hunts Point,40.81387,-73.88797
23778,Bronx,Hunts Point,40.81227,-73.88871
36046,Bronx,Hunts Point,40.81377,-73.88933
9669,Manhattan,East Harlem,40.81211,-73.9378
9670,Brooklyn,Flatbush,40.64935,-73.96485
9671,Manhattan,Upper West Side,40.8012,-73.96382
9673,Brooklyn,Bushwick,40.68496,-73.91107
9676,Brooklyn,Williamsburg,40.71477,-73.94761
9678,Brooklyn,Williamsburg,40.70884,-73.95742
9679,Brooklyn,Williamsburg,40.71704,-73.94509
9680,Brooklyn,Bushwick,40.70192,-73.92928
9681,Brooklyn,Crown Heights,40.67065,-73.93544
9684,Manhattan,Midtown,40.75737,-73.96916
9685,Brooklyn,Clinton Hill,40.69188,-73.9607
9688,Manhattan,Upper West Side,40.77778,-73.9781
9689,Manhattan,Harlem,40.80313,-73.95742
9690,Manhattan,Harlem,40.81189,-73.94148
9692,Brooklyn,Bedford-Stuyvesant,40.68887,-73.95393
9696,Manhattan,East Harlem,40.79042,-73.94641
9698,Manhattan,Harlem,40.82034,-73.94345
9699,Brooklyn,Gowanus,40.67758,-73.98519
9701,Brooklyn,Prospect-Lefferts Gardens,40.65736,-73.96094
9713,Brooklyn,Prospect-Lefferts Gardens,40.65845,-73.96064
9702,Manhattan,Upper West Side,40.79452,-73.97065
9706,Brooklyn,Bedford-Stuyvesant,40.68346,-73.95551
9709,Manhattan,Harlem,40.82599,-73.94238
9712,Manhattan,East Village,40.72962,-73.98932
9717,Manhattan,Harlem,40.82652,-73.95304
9719,Manhattan,Harlem,40.82929,-73.94182
9721,Brooklyn,South Slope,40.66671,-73.98172
24095,Brooklyn,South Slope,40.66595,-73.98202
9725,Manhattan,Washington Heights,40.83353,-73.94393
9729,Brooklyn,Bushwick,40.69095,-73.92386
9736,Brooklyn,Windsor Terrace,40.64813,-73.97237
21451,Brooklyn,Kensington,40.64769,-73.97435
21685,Brooklyn,Windsor Terrace,40.64958,-73.97482
9737,Brooklyn,Williamsburg,40.70889,-73.94113
9738,Queens,Flushing,40.74823,-73.8084
9741,Manhattan,Hell's Kitchen,40.76548,-73.99155
9748,Brooklyn,Prospect-Lefferts Gardens,40.65591,-73.95866
9749,Manhattan,Morningside Heights,40.80674,-73.96141
9750,Brooklyn,Bedford-Stuyvesant,40.68366,-73.9247
9751,Manhattan,Greenwich Village,40.73049,-74.00111
9752,Manhattan,Harlem,40.80256,-73.94524
9753,Brooklyn,Boerum Hill,40.68234,-73.98088
9756,Brooklyn,Williamsburg,40.70461,-73.93845
9760,Brooklyn,Clinton Hill,40.68973,-73.96073
9762,Manhattan,Upper West Side,40.80089,-73.96752
9763,Queens,Jamaica,40.68692,-73.78022
32969,Queens,Jamaica,40.68727,-73.77858
16614,Brooklyn,Bushwick,40.68936,-73.916
23549,Brooklyn,Bushwick,40.68947,-73.91544
25079,Brooklyn,Bushwick,40.68817,-73.91523
9767,Manhattan,Upper East Side,40.77459,-73.9476
9770,Manhattan,Midtown,40.7601,-73.96746
9772,Manhattan,Lower East Side,40.72028,-73.98182
9773,Brooklyn,Bushwick,40.69574,-73.9286
9774,Brooklyn,Greenpoint,40.72541,-73.95279
9783,Brooklyn,Flatbush,40.65353,-73.95611
9784,Manhattan,Chelsea,40.7438,-73.99751
9785,Manhattan,Tribeca,40.71978,-74.00968
9786,Brooklyn,Fort Hamilton,40.61926,-74.03272
9789,Manhattan,East Village,40.7324,-73.98883
9790,Manhattan,Washington Heights,40.83431,-73.9402
9791,Manhattan,Upper West Side,40.80417,-73.96874
10374,Manhattan,Upper West Side,40.80189,-73.96962
10388,Manhattan,Upper West Side,40.80377,-73.96903
9792,Manhattan,Upper West Side,40.791,-73.9722
9796,Brooklyn,Williamsburg,40.71405,-73.94129
10548,Brooklyn,Williamsburg,40.71321,-73.94099
9797,Brooklyn,Williamsburg,40.70854,-73.95281
9800,Manhattan,Harlem,40.81835,-73.94138
9802,Brooklyn,Bushwick,40.70189,-73.92872
9803,Brooklyn,Sheepshead Bay,40.60633,-73.95704
12811,Brooklyn,Sheepshead Bay,40.60596,-73.95672
12812,Brooklyn,Sheepshead Bay,40.60666,-73.9575
9804,Manhattan,Upper West Side,40.80299,-73.96465
9806,Manhattan,Upper East Side,40.77756,-73.94859
9807,Manhattan,Hell's Kitchen,40.76769,-73.99405
9808,Brooklyn,Bedford-Stuyvesant,40.68268,-73.92825
9809,Brooklyn,Columbia St,40.6851,-74.00228
9811,Queens,Ditmars Steinway,40.78261,-73.91452
9812,Queens,Long Island City,40.75203,-73.9361
9813,Manhattan,Hell's Kitchen,40.75563,-73.99742
9814,Brooklyn,Bedford-Stuyvesant,40.68317,-73.91432
9815,Manhattan,Kips Bay,40.7438,-73.9781
9817,Brooklyn,Crown Heights,40.67215,-73.94281
9822,Brooklyn,Greenpoint,40.7252,-73.95276
9825,Manhattan,Morningside Heights,40.81033,-73.95897
9827,Manhattan,Little Italy,40.71959,-73.99604
9828,Queens,Ditmars Steinway,40.77648,-73.90987
9829,Queens,Rego Park,40.72929,-73.8574
9831,Manhattan,Upper West Side,40.79317,-73.96956
9835,Brooklyn,Williamsburg,40.71905,-73.94937
9836,Brooklyn,Williamsburg,40.72002,-73.96028
9838,Brooklyn,Borough Park,40.63741,-74.00118
9868,Brooklyn,Borough Park,40.63574,-74.00329
9839,Brooklyn,Red Hook,40.67791,-74.0072
9840,Brooklyn,Bedford-Stuyvesant,40.68847,-73.95634
9842,Manhattan,Tribeca,40.7187,-74.00384
9845,Brooklyn,Williamsburg,40.71242,-73.95009
9847,Manhattan,Upper West Side,40.78557,-73.97214
9849,Brooklyn,Bedford-Stuyvesant,40.6884,-73.9305
10403,Brooklyn,Bedford-Stuyvesant,40.68929,-73.93079
10404,Brooklyn,Bedford-Stuyvesant,40.68917,-73.92901
10405,Brooklyn,Bedford-Stuyvesant,40.69003,-73.93085
10407,Brooklyn,Bedford-Stuyvesant,40.69022,-73.93077
10408,Brooklyn,Bedford-Stuyvesant,40.68927,-73.93035
29137,Brooklyn,Bedford-Stuyvesant,40.69004,-73.92993
9850,Brooklyn,Williamsburg,40.71256,-73.95695
9852,Brooklyn,Bushwick,40.70036,-73.91723
9854,Brooklyn,East Flatbush,40.65429,-73.94917
9858,Brooklyn,Crown Heights,40.67139,-73.94
9862,Brooklyn,Bushwick,40.69589,-73.93232
9863,Brooklyn,Crown Heights,40.67034,-73.95848
9864,Brooklyn,Bensonhurst,40.6089,-73.97866
18250,Brooklyn,Bensonhurst,40.60909,-73.9769
9867,Brooklyn,Sunset Park,40.66016,-73.99813
9869,Queens,Astoria,40.76205,-73.91379
12449,Queens,Astoria,40.76112,-73.9146
9870,Brooklyn,Prospect-Lefferts Gardens,40.65933,-73.95931
18557,Brooklyn,Prospect-Lefferts Gardens,40.65934,-73.95937
9871,Brooklyn,Sheepshead Bay,40.5994,-73.95941
9872,Brooklyn,Sunset Park,40.64153,-74.01562
9874,Brooklyn,Midwood,40.62713,-73.95221
9876,Queens,Richmond Hill,40.69604,-73.82449
9878,Queens,Richmond Hill,40.69463,-73.8261
13675,Queens,Richmond Hill,40.69317,-73.82527
23212,Queens,Richmond Hill,40.69482,-73.82551
23371,Queens,Richmond Hill,40.69502,-73.8252
9879,Manhattan,Washington Heights,40.8403,-73.93833
11713,Manhattan,Washington Heights,40.8398,-73.9385
9882,Manhattan,East Village,40.72338,-73.98239
12268,Manhattan,East Village,40.72363,-73.98234
9885,Brooklyn,Bedford-Stuyvesant,40.69025,-73.9303
9886,Brooklyn,Red Hook,40.67894,-74.0128
9889,Manhattan,Lower East Side,40.72014,-73.98498
9895,Bronx,Longwood,40.82417,-73.90156
28809,Bronx,Longwood,40.82441,-73.90361
9899,Manhattan,East Village,40.72811,-73.98453
10289,Manhattan,East Village,40.72775,-73.9863
9901,Queens,Jamaica,40.68547,-73.78924
9905,Manhattan,Harlem,40.80591,-73.95525
9908,Manhattan,Upper West Side,40.77368,-73.98704
9909,Brooklyn,East Flatbush,40.64588,-73.94961
9910,Brooklyn,Clinton Hill,40.68443,-73.96737
9913,Manhattan,Lower East Side,40.71796,-73.99032
9914,Manhattan,Hell's Kitchen,40.75946,-73.99083
9917,Brooklyn,Williamsburg,40.71608,-73.95967
9919,Manhattan,Upper West Side,40.78506,-73.97723
9920,Brooklyn,Williamsburg,40.71119,-73.96471
9923,Brooklyn,Williamsburg,40.70939,-73.96758
9925,Manhattan,Washington Heights,40.85076,-73.93049
16302,Manhattan,Washington Heights,40.85244,-73.93126
9928,Manhattan,Upper East Side,40.76102,-73.96124
9929,Brooklyn,Bushwick,40.70005,-73.91882
9932,Manhattan,Harlem,40.81406,-73.95282
9933,Manhattan,Upper East Side,40.77484,-73.95726
10103,Manhattan,Upper East Side,40.77441,-73.95692
9935,Brooklyn,Bedford-Stuyvesant,40.69551,-73.95075
9936,Manhattan,Harlem,40.82364,-73.95122
9937,Manhattan,Midtown,40.75669,-73.96411
9940,Manhattan,Chinatown,40.71382,-73.99769
9941,Manhattan,Little Italy,40.71912,-73.99776
9942,Manhattan,Washington Heights,40.84805,-73.94209
9944,Brooklyn,Sheepshead Bay,40.58851,-73.9558
9945,Brooklyn,Clinton Hill,40.68405,-73.96681
9948,Brooklyn,Crown Heights,40.6735,-73.93856
18543,Brooklyn,Crown Heights,40.67532,-73.93986
9951,Queens,Sunnyside,40.74633,-73.91293
9953,Brooklyn,Crown Heights,40.67317,-73.95419
19026,Brooklyn,Bedford-Stuyvesant,40.68137,-73.91359
20083,Brooklyn,Bedford-Stuyvesant,40.68128,-73.91196
22504,Brooklyn,Bedford-Stuyvesant,40.68017,-73.91379
9957,Manhattan,Upper West Side,40.77148,-73.98226
9958,Manhattan,Washington Heights,40.84687,-73.94004
9959,Manhattan,Lower East Side,40.72092,-73.98849
9960,Manhattan,Kips Bay,40.73999,-73.98122
